mS#id	mS#node	C#orbit-0	C#orbit-1	C#orbit-2	C#orbit-3	C#orbit-4	C#orbit-5	C#orbit-6	C#orbit-7	C#orbit-8	C#orbit-9	C#orbit-10	C#orbit-11	C#orbit-12	C#orbit-13	C#orbit-14	C#orbit-15	C#orbit-16	C#orbit-17	C#orbit-18	C#orbit-19	C#orbit-20	C#orbit-21	C#orbit-22	C#orbit-23	C#orbit-24	C#orbit-25	C#orbit-26	C#orbit-27	C#orbit-28	C#orbit-29	C#orbit-30	C#orbit-31	C#orbit-32	C#orbit-33	C#orbit-34	C#orbit-35	C#orbit-36	C#orbit-37	C#orbit-38	C#orbit-39	C#orbit-40	C#orbit-41	C#orbit-42	C#orbit-43	C#orbit-44	C#orbit-45	C#orbit-46	C#orbit-47	C#orbit-48	C#orbit-49	C#orbit-50	C#orbit-51	C#orbit-52	C#orbit-53	C#orbit-54	C#orbit-55	C#orbit-56	C#orbit-57	C#orbit-58	C#orbit-59	C#orbit-60	C#orbit-61	C#orbit-62	C#orbit-63	C#orbit-64	C#orbit-65	C#orbit-66	C#orbit-67	C#orbit-68	C#orbit-69	C#orbit-70	C#orbit-71	C#orbit-72	cD#class
755	java.net.ContentHandler	6	3831	3	12	5650	2509	2419450	0	4	12510	9222	3	3708	6	11	18485	3730	0	26347	6624800	1562703	0	1016695598	0	85901	8941	2578	3250	8119	13083	0	14884454	5668355	0	0	55823	6	4988	0	488431	370462	1474	0	28980	0	9130	4150	1218	2546	2	0	26	109	4	2245369	0	16544	5769	1	2881	2472	0	0	2	0	11272	7401	6	8	0	1241	3	5	26
756	java.net.ContentHandlerFactory	5	1343	3	7	12444	22	850682	1	12	6855	5228	0	49	6	3	26823	507	16	6233470	2131729	51	5	366637509	0	139354	3770	0	32930	15	6785	0	5497941	3373655	0	0	17535	7715	25	6	1674489	28769	3903	0	16799	0	9550	8173	0	10	17	2	43	141	0	97	2	14678	3900	0	10383	34	0	13	0	1	77	16	0	23	0	17	3	0	26
757	java.net.CookieHandler	6	3890	3	12	6057	2531	2421043	0	94	12558	9215	3	3758	6	11	30501	3863	25796	39355	6522032	1487651	0	1016815509	0	88174	30360	2526	4292	7623	12960	29	14828808	5574200	0	231	53804	207	114164	0	487191	431814	1319	0	28475	0	9207	4178	1191	2617	2037	0	707	209	96	2246656	0	16543	5718	1	3105	2445	0	85	46	97	11355	7454	6	91	0	1238	3	5	26
758	java.net.CookieManager	8	3889	14	14	6093	10285	2421023	9	102	12559	9222	21	3756	15	11	31045	15533	28306	40305	6512669	6320748	8805	1016815440	2	88179	15050	13307	4358	32686	13459	147	14828796	5574243	10	315	53801	221	123034	193	487191	431752	1352	13	28488	0	9206	4169	8653	10210	2037	3	752	196	110	2246655	4	16543	5704	11	3105	2487	4	86	52	105	11355	7448	18	91	0	1238	3	5	26
759	java.net.CookiePolicy	3	26	2	1	11840	16	74	0	8	47	10	1	5	0	0	20245	517	23	7241361	28226	41	0	136	0	38896	8	10	37281	7	288	2	119	30	0	1	547	7611	31	0	106	26	0	0	6	0	11616	3796	1	0	6	0	33	1	0	4	0	43	0	0	24	0	0	6	4	0	6	0	0	0	0	0	0	0	26
760	java.net.CookieStore	4	72	4	2	13660	122	1041	0	11	156	60	4	6	0	0	128534	6685	615	8014213	53236	1974	0	12638	0	90639	111	112	45081	173	3357	57	2659	1000	0	167	2219	10088	96	0	1151	33	0	0	77	1	12517	5036	5	0	6	0	125	82	8	4	0	161	0	0	67	0	0	7	7	0	6	0	0	0	0	0	0	0	26
761	java.net.DatagramPacket	7	3842	1	20	5775	14	2413276	0	4	12446	15528	0	3751	5	30	19748	36	40	43125	6620775	43	0	1012795507	0	85297	16482	0	3252	8	22194	0	14786587	9572847	0	0	55580	160	54	0	487824	430062	3766	0	49196	0	9124	4196	0	27	5	0	2	324	0	2238320	0	16519	20211	0	3058	43	0	1	0	9	11205	14799	0	11	0	1297	10	25	26
762	java.net.DatagramSocket	9	3844	10	26	5789	3888	2409495	3	7	12440	19344	20	3753	21	40	19969	6094	186	43260	6600217	2405860	48	1010408805	0	85318	20224	15515	3298	12477	27783	22	14751710	11955867	2	0	55583	162	3855	4	487698	441048	11324	11	61480	0	9148	4144	3746	3927	5	0	6	345	16	2234660	3	16499	28083	22	3127	118	1	1	3	12	11214	18497	26	11	0	1295	26	35	26
763	java.net.DatagramSocketImpl	6	3826	8	7	5398	6360	2423242	3	8	12528	5384	10	3685	3	4	15805	9105	2	20547	6627207	4016988	2536	1019109829	0	85371	3985	8006	2956	20692	7359	0	14935083	3250315	3	0	55862	2	10142	6	489083	340813	1390	3	17100	0	9126	4087	4901	78	0	0	29	20	10	2248976	0	16580	390	5	2279	2460	0	3	7	0	11267	3711	3	2	0	1219	0	1	26
764	java.net.DatagramSocketImplFactory	3	20	2	1	11499	13	12	0	6	47	1	1	7	0	0	17035	68	18	7223235	2659	11	0	1	0	40151	0	1	37351	7	7	2	11	0	0	0	10	7607	4	0	35	3	0	0	0	0	11185	3835	4	0	0	0	35	0	0	3	0	54	0	0	4	0	0	6	3	0	18	0	0	0	0	0	0	0	26
765	java.net.FactoryURLClassLoader	8	3986	4	24	6433	2607	2416302	0	112	12238	16893	6	4089	12	38	41526	4589	7947	38878	6515249	1483330	0	1012444348	0	84503	49349	4889	4663	7691	25015	40	14405354	10006115	0	21	54290	204	116190	0	477452	810481	2528	0	50904	0	9353	4876	1340	5264	2194	0	337	307	172	2246805	0	16265	26033	4	4274	2557	0	60	82	213	11170	15464	18	123	0	1615	12	36	26
766	java.net.FileNameMap	4	1342	1	5	9943	4	851994	0	8	6860	3918	0	44	2	2	23111	16	0	4675756	2133653	2	0	367485350	0	139348	3776	0	24815	4	4877	0	5505060	2527104	0	0	17539	2730	19	0	1676963	28619	1303	0	12464	0	8334	5627	0	4	17	0	13	141	0	102	0	14683	2598	0	7927	4	0	11	0	1	75	12	0	15	0	14	1	0	26
767	java.net.HttpCookie	7	3944	16	5	6229	14065	2430304	15	284	12603	1575	16	3728	3	1	40484	20422	39088	32737	6345097	8551072	16144	1021639282	5	86588	10263	3443	4969	44021	2271	2536	14907495	779283	17	358	49729	735	339603	659	488282	390702	102	6	4152	1	9550	3977	12134	1320	7169	14	1839	54	174	2253413	0	16581	112	3	2594	2442	2	172	233	7	11334	27	1	72	0	1220	0	0	26
768	java.net.HttpRetryException	7	4628	1	20	7951	11	2518476	0	266	10987	13945	0	6640	5	30	53529	57	16	76311	7243686	33	0	1024286598	0	87092	20080	0	7054	4	23912	0	12657928	6992873	0	2	65410	1075	2906	0	182775	2841006	3002	0	33905	0	12882	6658	0	24	34930	0	20	448	0	2602089	0	12460	16390	0	7351	31	0	315	0	278	12006	15165	0	1052	0	5300	10	25	26
769	java.net.HttpURLConnection	11	4061	26	29	7524	8725	2412040	34	158	12206	23009	36	4280	60	35	48276	21726	41684	123781	6519132	4616145	7543	1008622191	26	91957	69306	34437	6892	24172	32792	214	14147689	13831256	28	354	54496	719	125716	237	471648	1047503	34435	51	67580	0	9438	5058	4740	9013	2327	38	803	495	471	2247563	61	16073	23693	18	6667	9136	2	100	116	145	11319	18739	72	223	0	1781	49	23	26
770	java.net.IDN	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	15735	0	0	20541	6650775	0	0	1022347323	0	85406	4063	0	2949	0	284	0	14958325	9108	0	0	55870	0	0	0	489086	342268	0	0	242	0	9125	4097	0	0	0	0	0	20	0	2252657	0	16580	113	0	2282	0	0	0	0	0	11270	27	0	0	0	1220	0	0	26
771	java.net.Inet4Address	5	3843	0	10	5678	0	2420883	0	0	12475	7886	0	3743	0	10	18409	0	0	34197	6632487	0	0	1017585582	0	85313	15070	0	3191	0	11004	0	14851159	4778869	0	0	55570	0	0	0	488232	413369	0	0	24676	0	9127	4127	0	0	0	0	0	345	0	2245647	0	16546	4449	0	2764	0	0	0	0	0	11230	7380	0	0	0	1283	0	5	26
772	java.net.Inet4AddressImpl	6	3841	2	13	5674	2509	2419560	0	2	12469	9206	1	3743	6	13	18409	3720	0	34197	6625519	1565205	0	1016736385	0	85313	10035	71	3191	8123	12958	0	14844167	5629229	0	0	55568	0	2509	0	488229	409595	160	0	29022	0	9127	4125	1219	5035	0	0	0	345	0	2245631	0	16546	7060	0	2752	2492	0	0	1	0	11224	7393	3	6	0	1285	6	6	26
773	java.net.Inet6Address	5	3843	0	10	5678	0	2420883	0	0	12475	7886	0	3743	0	10	18409	0	0	34197	6632487	0	0	1017585582	0	85313	15070	0	3191	0	11004	0	14851159	4778869	0	0	55570	0	0	0	488232	413369	0	0	24676	0	9127	4127	0	0	0	0	0	345	0	2245647	0	16546	4449	0	2764	0	0	0	0	0	11230	7380	0	0	0	1283	0	5	26
774	java.net.Inet6AddressImpl	6	3841	2	13	5674	2509	2419560	0	2	12469	9206	1	3743	6	13	18409	3720	0	34197	6625519	1565205	0	1016736385	0	85313	10035	71	3191	8123	12958	0	14844167	5629229	0	0	55568	0	2509	0	488229	409595	160	0	29022	0	9127	4125	1219	5035	0	0	0	345	0	2245631	0	16546	7060	0	2752	2492	0	0	1	0	11224	7393	3	6	0	1285	6	6	26
775	java.net.InetAddress	20	3965	126	64	7199	6492	2379368	508	170	12198	60433	195	4035	354	83	40285	35173	6324	74892	6578398	2340158	19919	985089790	1335	87481	33306	48015	7152	12861	83567	2341	14247945	37474110	810	46	47575	427	168624	359	463105	764642	407992	382	189680	34	9848	5049	1581	7945	11054	17	1264	238	2245	2219175	1294	16298	46000	65	5257	10251	79	121	27	0	11229	55677	442	351	2	1464	352	50	26
776	java.net.InetAddressContainer	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	15735	0	0	20541	6650775	0	0	1022347323	0	85406	4063	0	2949	0	284	0	14958325	9108	0	0	55870	0	0	0	489086	342268	0	0	242	0	9125	4097	0	0	0	0	0	20	0	2252657	0	16580	113	0	2282	0	0	0	0	0	11270	27	0	0	0	1220	0	0	26
777	java.net.InetAddressImpl	5	1336	1	9	12007	0	850680	0	2	6843	5266	0	37	3	7	22460	0	0	6239238	2123671	0	0	366632755	0	129358	2538	0	33194	0	7428	0	5502426	3381314	0	0	17594	2509	0	0	1674857	21246	1326	0	17190	0	8665	12660	0	0	0	0	0	92	0	80	0	14672	6525	0	10078	0	0	1	0	0	51	48	0	6	0	17	3	2	26
778	java.net.InetAddressImplFactory	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	15735	0	0	20541	6650775	0	0	1022347323	0	85406	4063	0	2949	0	284	0	14958325	9108	0	0	55870	0	0	0	489086	342268	0	0	242	0	9125	4097	0	0	0	0	0	20	0	2252657	0	16580	113	0	2282	0	0	0	0	0	11270	27	0	0	0	1220	0	0	26
779	java.net.InetSocketAddress	5	3847	1	9	5761	14	2420924	0	6	12473	7852	0	3755	3	7	19569	36	40	43061	6639854	43	0	1017602994	0	85369	8792	0	3226	8	10712	0	14834288	4757704	0	0	55586	162	79	0	487899	434340	3764	0	24360	0	9130	4160	0	2	11	0	5	318	0	2245754	0	16528	668	0	3011	40	0	4	0	1	11250	7324	0	17	0	1289	3	2	26
780	java.net.InterfaceAddress	4	3840	0	6	5583	0	2424676	0	0	12497	4062	0	3729	0	4	17715	0	0	31949	6644655	0	0	1019983540	0	85369	7668	0	3078	0	5503	0	14886339	2377068	0	0	55740	0	0	0	488392	398356	0	0	12311	0	9131	4120	0	0	0	0	0	170	0	2249302	0	16550	390	0	2666	0	0	0	0	0	11257	3672	0	0	0	1262	0	1	26
781	java.net.JarURLConnection	15	4060	55	50	7829	9490	2396633	100	157	12141	38434	132	4301	151	72	51591	30695	43733	134000	6480914	4604972	10984	999103870	112	91982	84394	61659	7240	24867	56153	1320	14024254	23281452	158	423	53785	676	120519	377	471145	1076799	117987	267	114789	23	9448	5230	4887	14804	2124	37	752	1232	740	2232436	169	16039	53395	73	6884	11031	80	91	112	357	11250	33965	263	232	8	1818	160	52	26
782	java.net.MalformedURLException	7	4628	1	20	7951	11	2518476	0	266	10987	13945	0	6640	5	30	53529	57	16	76311	7243686	33	0	1024286598	0	87092	20080	0	7054	4	23912	0	12657928	6992873	0	2	65410	1075	2906	0	182775	2841006	3002	0	33905	0	12882	6658	0	24	34930	0	20	448	0	2602089	0	12460	16390	0	7351	31	0	315	0	278	12006	15165	0	1052	0	5300	10	25	26
783	java.net.MulticastSocket	10	3846	15	30	5872	3934	2405712	7	7	12422	23140	32	3763	35	46	20546	6799	291	45485	6588063	2402186	102	1008022192	1	85276	27571	19367	3403	12472	33212	76	14720432	14331159	6	1	55413	162	3848	4	487572	452171	26471	27	73741	1	9144	4137	3770	3964	5	0	6	520	23	2231017	6	16495	32128	30	3191	214	8	1	3	12	11193	22165	48	11	0	1310	44	39	26
784	java.net.NetPermission	6	3887	0	15	5937	0	2417970	0	0	12350	11591	0	3922	0	20	22475	0	0	51597	6635934	0	0	1015365511	0	88614	12305	0	3298	0	16052	0	14652767	7010152	0	0	55422	0	0	0	485372	590400	0	0	36081	0	9102	4594	0	0	0	0	0	527	0	2244649	0	16369	12147	0	3391	0	0	0	0	0	11139	11035	0	0	0	1551	0	15	26
785	java.net.NetworkInterface	12	3919	34	32	6195	8232	2404049	50	180	12478	26913	59	3802	72	39	38463	16743	28469	41522	6405681	4536276	6757	1005631641	46	86678	18628	42089	4434	24242	37109	932	14665082	16725975	46	278	52456	429	214095	273	486062	495413	58362	100	86085	0	9519	4191	3727	7776	3701	10	957	218	1151	2232689	74	16492	24567	45	3104	7926	20	115	83	7	11320	22158	64	173	2	1260	75	23	26
786	java.net.NoRouteToHostException	7	4608	1	20	7871	11	2518094	0	266	11099	14049	0	6528	5	30	53086	57	16	74671	7243071	33	0	1024196809	0	87305	18166	0	7049	4	23918	0	12743702	7080747	0	2	65401	1077	2905	0	184770	2754261	3000	0	34457	0	12882	6628	0	25	34913	0	21	440	0	2600396	0	12460	16410	0	6936	30	0	332	0	295	12256	15390	0	1035	0	5050	10	25	26
787	java.net.Parts	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	15735	0	0	20541	6650775	0	0	1022347323	0	85406	4063	0	2949	0	284	0	14958325	9108	0	0	55870	0	0	0	489086	342268	0	0	242	0	9125	4097	0	0	0	0	0	20	0	2252657	0	16580	113	0	2282	0	0	0	0	0	11270	27	0	0	0	1220	0	0	26
788	java.net.PasswordAuthentication	4	3826	0	6	5452	0	2424531	0	0	12523	4098	0	3690	0	4	16462	0	0	21226	6645439	0	0	1019934105	0	85392	4063	0	3014	0	5670	0	14934641	2426141	0	0	55871	0	0	0	488935	349482	0	0	12623	0	9125	4111	0	0	0	0	0	20	0	2248985	0	16580	393	0	2424	0	0	0	0	0	11261	3705	0	0	0	1225	0	1	26
789	java.net.PlainDatagramSocketImpl	4	3826	0	6	5398	0	2424526	0	0	12528	4108	0	3685	0	4	15746	0	0	20539	6639042	0	0	1019927901	0	85400	10417	0	2950	0	5671	0	14940696	2432352	0	0	55862	0	0	0	489084	343274	0	0	12769	0	9125	4093	0	0	0	0	0	28	0	2248976	0	16580	395	0	2281	0	0	0	0	0	11267	3713	0	0	0	1219	0	1	26
790	java.net.PlainSocketImpl	6	3830	2	13	5425	14	2416956	0	0	12495	11724	1	3706	6	13	16268	36	20	20575	6624642	35	0	1015135857	0	85387	14234	10	2959	3	16470	2	14870427	7224488	0	0	55880	0	0	0	488847	376753	7607	0	37633	0	9131	4102	0	13	0	0	0	28	0	2241752	0	16568	4752	0	2359	29	0	0	0	0	11240	11063	3	0	0	1244	6	6	26
791	java.net.PortUnreachableException	7	4608	1	20	7871	11	2518094	0	266	11099	14049	0	6528	5	30	53086	57	16	74671	7243071	33	0	1024196809	0	87305	18166	0	7049	4	23918	0	12743702	7080747	0	2	65401	1077	2905	0	184770	2754261	3000	0	34457	0	12882	6628	0	25	34913	0	21	440	0	2600396	0	12460	16410	0	6936	30	0	332	0	295	12256	15390	0	1035	0	5050	10	25	26
792	java.net.ProtocolException	7	4628	1	20	7951	11	2518476	0	266	10987	13945	0	6640	5	30	53529	57	16	76311	7243686	33	0	1024286598	0	87092	20080	0	7054	4	23912	0	12657928	6992873	0	2	65410	1075	2906	0	182775	2841006	3002	0	33905	0	12882	6658	0	24	34930	0	20	448	0	2602089	0	12460	16390	0	7351	31	0	315	0	278	12006	15165	0	1052	0	5300	10	25	26
793	java.net.Proxy	6	3871	2	13	6266	85	2417669	0	2	12439	11622	1	3822	6	13	26783	992	519	51157	6633232	1148	0	1015282951	0	86805	24772	11	4201	91	15995	34	14733806	7083134	0	6	55802	200	63	0	485689	517416	7402	0	35371	0	9268	4513	2	26	0	0	22	360	2	2243292	0	16449	4728	0	4163	229	0	0	0	1	11274	10979	3	5	0	1356	6	6	26
794	java.net.ProxySelector	7	3913	8	13	7110	2759	2417172	4	79	12503	12853	7	3854	14	10	35567	8120	23368	141151	6543476	1507303	280	1014514499	1	103193	26212	7376	5033	8052	17263	55	14694656	7855206	0	268	54639	458	94974	4	484448	555665	14959	6	37497	0	10225	4281	1276	123	1406	0	573	380	238	2243536	6	16371	949	3	5930	2828	0	44	36	7	11439	10935	7	74	0	1349	9	3	26
795	java.net.ResponseCache	8	3895	10	18	6350	2653	2413438	5	96	12532	16840	9	3790	27	15	33208	5729	25950	47006	6514641	1486776	128	1012037882	1	88573	28017	5194	4592	7784	23902	70	14753570	10335519	2	238	53804	352	111716	8	486277	477389	25310	4	52435	0	9202	4270	1198	5054	1954	0	700	228	189	2239379	13	16507	3688	2	3943	2673	8	78	47	180	11353	14787	11	105	2	1275	23	4	26
796	java.net.SecureCacheResponse	8	4002	13	15	6725	6736	2420794	9	195	12481	12916	16	3986	19	12	47657	12464	61201	39336	6447662	3746714	5328	1014684832	2	88710	44030	12472	5690	19462	17456	195	14543282	7764581	9	535	53288	711	215888	287	479804	706723	12585	10	39532	0	9740	4580	2682	2815	3511	9	1364	143	338	2252315	9	16375	5638	6	3853	7807	1	138	107	113	11440	8696	22	191	0	1414	6	5	26
797	java.net.ServerSocket	10	3854	22	23	5899	7794	2409520	20	22	12440	19298	41	3775	34	25	21834	12626	414	46787	6580883	4800385	4077	1010418797	9	85224	17687	30923	3397	24899	27567	63	14742085	11930711	21	12	55566	191	19019	40	487422	466039	26441	46	61125	0	9135	4181	7519	7692	22	0	82	341	63	2234741	16	16498	12855	32	3366	276	15	6	16	21	11238	18398	27	20	0	1317	30	14	26
798	java.net.Socket	13	3966	43	35	6946	7636	2400797	76	44	12229	31692	76	4088	93	41	34796	22037	6642	117317	6574169	3967743	6457	1002860540	81	87849	73476	45400	5172	21211	44249	960	14300793	19505650	89	31	56354	319	15691	251	475748	853910	93860	140	96939	2	9312	4611	5561	6778	261	0	105	519	89	2233024	118	16230	22548	44	6001	5271	34	17	13	31	11229	29098	94	87	0	1617	90	23	26
799	java.net.SocketAddress	14	3988	48	43	7158	2931	2399600	102	179	12242	40455	66	4050	138	58	39733	19457	7623	73225	6596687	743338	6395	997782336	126	87534	53808	11590	7247	4383	55657	1360	14337655	25008402	138	26	47653	550	169247	129	463321	776929	162065	72	125431	15	9872	4999	53	458	11078	17	1242	158	1538	2237364	270	16290	33316	22	5232	5712	0	133	25	10	11296	37690	180	370	0	1460	138	40	26
800	java.net.SocketException	11	4604	11	44	7947	107	2500144	10	262	10963	32241	0	6584	69	86	53529	489	16	76305	7212238	1137	144	1014277954	5	87092	20048	0	7054	4	55268	0	12595780	16974533	0	2	65410	1075	2862	0	182739	2802610	48258	0	77757	0	12882	6658	0	100	33880	0	20	448	0	2576269	60	12460	54266	0	7327	575	0	311	0	1322	11950	40901	0	1036	10	5236	166	89	26
801	java.net.SocketImpl	6	3828	8	7	5412	6364	2423248	3	8	12523	5378	10	3691	3	4	15964	9128	8	20600	6627217	4017005	2538	1019117424	0	85377	3985	7996	2956	20677	7356	0	14927524	3242716	3	0	55862	7	10135	6	489050	348420	1388	3	17062	0	9125	4090	4911	78	0	0	36	20	10	2248982	0	16577	390	5	2306	2462	0	3	7	0	11264	3705	3	2	0	1225	0	1	26
802	java.net.SocketImplFactory	3	24	2	1	11625	17	42	0	6	51	7	1	6	0	0	18086	203	26	7218354	9980	36	0	46	0	48651	9	7	37146	4	145	2	47	11	0	0	60	7600	9	0	92	22	0	0	0	0	11522	3819	3	0	0	0	42	1	0	3	0	46	0	0	20	0	0	6	3	0	12	0	0	0	0	0	0	0	26
803	java.net.SocketInputStream	6	3841	1	14	5554	15	2417040	0	3	12477	11720	0	3732	4	16	18111	63	54	23404	6616386	39	0	1015172345	0	85362	23057	0	3131	12	16596	0	14834615	7192004	0	0	55866	6	45	0	488396	409424	3781	0	37226	0	9130	4140	0	30	2	0	0	53	0	2241842	0	16563	8559	0	2713	30	0	1	0	3	11216	11067	0	9	0	1271	6	9	26
804	java.net.SocketOptions	3	1294	1	2	6848	4	819468	0	2	6799	2568	0	6	1	0	10592	6	4	3212456	2098778	2	0	346610904	0	134140	2562	0	17360	0	3376	0	5344628	1636146	0	0	20992	2535	4	0	1667252	2784	1282	0	8660	0	6109	156	0	2	0	0	4	4	0	0	0	14364	0	0	4920	2	0	1	0	0	6	0	0	2	0	0	0	0	26
805	java.net.SocketOutputStream	6	3841	1	14	5532	15	2417040	0	3	12477	11720	0	3732	4	16	18472	63	54	22120	6616365	39	0	1015172408	0	85365	23057	0	3084	12	16555	0	14834489	7191941	0	0	55864	6	45	0	488459	409487	3781	0	37289	0	9130	4137	0	30	2	0	0	53	0	2241842	0	16563	8559	0	2650	30	0	1	0	3	11216	11067	0	9	0	1271	6	9	26
806	java.net.SocketPermission	6	4028	1	14	6872	1138	2430556	0	148	12177	10314	0	4196	4	16	37976	1230	2264	67904	6675981	641707	0	1017034671	0	87477	17270	0	6780	2974	16699	0	14380805	5895764	0	8	47705	305	167221	0	461914	888780	75	0	29590	0	9824	4937	0	2351	10782	0	1203	129	0	2268872	0	16212	9048	0	4470	2201	0	96	0	274	11228	8955	0	318	0	1664	6	9	26
807	java.net.SocketPermissionCollection	7	4076	5	16	6937	3828	2430503	0	262	12148	11604	7	4250	11	17	43993	6586	13633	67686	6560575	2132267	0	1016296104	0	86970	17837	5902	6960	10502	18186	49	14317652	6653428	0	49	45561	460	286519	0	460577	944724	1402	0	33592	0	9828	4864	1544	5062	13061	0	1515	51	302	2269979	0	16190	10259	4	4487	4688	3	150	99	362	11246	9010	10	448	0	1671	9	9	26
808	java.net.SocketTimeoutException	7	4605	1	20	7871	11	2518070	0	266	11117	14067	0	6510	5	30	53089	57	16	74671	7242999	33	0	1024183083	0	87305	18166	0	7049	4	23918	0	12757370	7094487	0	2	65401	1077	2905	0	184824	2740539	3000	0	34475	0	12882	6628	0	25	34910	0	21	440	0	2600318	0	12460	16410	0	6936	30	0	335	0	298	12298	15432	0	1032	0	5008	10	25	26
809	java.net.SocksConsts	1	5	0	0	3831	0	0	0	0	10	0	0	0	0	0	5429	0	0	2420772	0	0	0	0	0	7902	0	0	12496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3711	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26
810	java.net.SocksSocketImpl	6	3831	5	10	5429	3831	2420772	0	0	12496	7902	10	3711	0	10	16256	5429	0	20578	6636367	2420772	0	1017551498	0	85388	4072	7902	2958	12496	11093	0	14884199	4812635	0	0	55888	0	0	0	488848	379593	0	0	25143	0	9131	4111	3711	0	0	0	0	20	0	2245430	0	16568	4464	10	2361	0	0	0	0	0	11240	7389	0	0	0	1248	0	5	26
811	java.net.URI	16	4037	80	40	8260	16067	2405286	216	191	12163	35770	171	4168	130	43	50629	47456	11938	154893	6573329	8634816	28084	1001022105	376	88281	44629	115617	9980	44011	54138	820	14231370	21808711	341	183	47658	543	204695	639	458731	918970	126568	418	106562	18	10036	5433	12674	15682	11043	3	1464	473	1289	2245006	204	16253	20825	111	7578	7916	77	127	21	335	11288	32410	146	360	0	1537	107	22	26
812	java.net.URISyntaxException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	53335	57	16	75339	7240388	33	0	1024461159	0	86313	27741	0	7082	4	23899	0	12521940	6848493	0	2	65479	1073	2905	0	174699	2978563	3004	0	33624	0	12882	6624	0	25	34964	0	21	455	0	2610369	0	12448	16423	0	7427	30	0	281	0	244	11545	14684	0	1086	0	5773	10	25	26
813	java.net.URL	40	4274	625	155	12845	30087	2319449	6202	396	12165	126063	1712	4872	1720	246	97423	263299	139927	308021	6177055	8465054	263028	945478927	42661	104834	405958	434534	15975	69883	175455	22241	13019584	75795144	18361	1584	62420	5197	206415	6980	450027	1627842	1848291	7771	360923	684	14187	9442	12750	45306	11141	97	2412	5108	5611	2170887	14337	16429	163715	961	17127	47857	820	188	286	867	11857	115670	3821	727	18	2373	1752	204	26
814	java.net.URLClassLoader	10	3976	12	33	6430	5246	2410989	3	110	12236	22190	26	4064	35	56	41526	8934	8037	38878	6504230	3042163	1277	1009184988	0	84503	44141	17753	4663	15666	33521	92	14387522	13261404	1	21	54290	204	116033	57	477452	789709	11907	17	67395	0	9353	4875	2763	10437	2086	0	337	305	233	2242710	2	16265	40193	26	4268	5167	8	60	77	321	11169	19544	52	115	4	1577	43	57	26
815	java.net.URLConnection	15	4043	54	51	7516	9401	2396568	100	131	12179	38427	115	4256	172	68	48712	28113	41644	123828	6494596	4614289	10991	999059653	113	91936	69242	53719	6882	24921	56519	938	14069178	23321808	138	353	54490	673	112038	351	471570	1034953	121773	252	115409	17	9435	5068	4807	22803	2115	4	757	499	656	2232317	220	16059	49690	38	6649	10861	81	91	79	353	11294	33940	256	173	34	1765	171	45	26
816	java.net.URLDecoder	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	15735	0	0	20541	6650775	0	0	1022347323	0	85406	4063	0	2949	0	284	0	14958325	9108	0	0	55870	0	0	0	489086	342268	0	0	242	0	9125	4097	0	0	0	0	0	20	0	2252657	0	16580	113	0	2282	0	0	0	0	0	11270	27	0	0	0	1220	0	0	26
817	java.net.URLEncoder	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	15735	0	0	20541	6650775	0	0	1022347323	0	85406	4063	0	2949	0	284	0	14958325	9108	0	0	55870	0	0	0	489086	342268	0	0	242	0	9125	4097	0	0	0	0	0	20	0	2252657	0	16580	113	0	2282	0	0	0	0	0	11270	27	0	0	0	1220	0	0	26
818	java.net.URLStreamHandler	5	3859	2	8	5937	2511	2423858	0	2	12480	5357	1	3782	4	5	23813	3715	0	36356	6641638	1567743	0	1019202099	0	86898	14843	71	3923	8094	7399	0	14818187	3164855	0	0	55912	1	2502	0	486647	459460	166	0	15810	0	9268	4414	1220	2502	0	0	9	196	0	2250436	0	16478	1656	0	3403	2520	0	0	1	0	11302	3667	2	4	0	1310	2	1	26
819	java.net.URLStreamHandlerFactory	4	1356	1	5	9863	5	852447	0	2	6910	3955	0	52	2	2	24434	134	0	4644643	2147929	2	0	367510276	0	173960	1283	0	25181	8	5916	0	5486480	2507664	0	0	17828	2502	1	0	1677323	48622	1335	0	12453	0	8146	5218	0	2	0	0	9	52	0	526	0	14711	2551	0	7986	8	0	1	0	0	136	64	0	4	0	8	1	0	26
820	java.net.UnknownContentHandler	5	3832	0	10	5640	0	2420763	0	0	12514	7914	0	3707	0	10	18010	0	0	26305	6631692	0	0	1017544751	0	85933	13994	0	3239	0	11175	0	14891395	4819362	0	0	55819	0	0	0	488459	372944	0	0	24641	0	9130	4146	0	0	0	0	0	113	0	2245373	0	16544	4470	0	2867	0	0	0	0	0	11274	7401	0	0	0	1240	0	5	26
