mS#id	mS#node	C#orbit-0	C#orbit-1	C#orbit-2	C#orbit-3	C#orbit-4	C#orbit-5	C#orbit-6	C#orbit-7	C#orbit-8	C#orbit-9	C#orbit-10	C#orbit-11	C#orbit-12	C#orbit-13	C#orbit-14	cD#class
1474	java.util.logging.StreamHandler	13	3871	25	53	6752	4300	2395524	21	14	12305	34386	41	3869	130	94	50
1475	java.util.logging.XMLFormatter	6	3843	0	15	5842	0	2417040	0	0	12476	11693	0	3761	0	20	50
1476	java.util.prefs.AbstractPreferences	8	3945	12	16	6583	7962	2420769	7	29	12311	11573	18	4011	15	16	51
1477	java.util.prefs.BackingStoreException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	51
1478	java.util.prefs.Base64	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	51
1479	java.util.prefs.InvalidPreferencesFormatException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	51
1480	java.util.prefs.NodeChangeEvent	6	3838	5	10	5803	3845	2420792	0	4	12492	7897	7	3720	6	7	51
1481	java.util.prefs.NodeChangeListener	4	52	4	2	12071	120	539	1	5	71	8	2	9	1	0	51
1482	java.util.prefs.PreferenceChangeEvent	6	3838	5	10	5803	3845	2420792	0	4	12492	7897	7	3720	6	7	51
1483	java.util.prefs.PreferenceChangeListener	4	52	4	2	12071	120	539	1	5	71	8	2	9	1	0	51
1484	java.util.prefs.Preferences	11	3936	31	24	6595	12136	2413143	37	24	12305	19170	62	4003	44	22	51
1485	java.util.prefs.PreferencesFactory	1	10	0	0	3936	0	21	0	0	24	0	0	0	0	0	51
1486	java.util.prefs.XmlSupport	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	51
1487	java.util.regex.ASCII	3	3827	0	3	5400	0	2428345	0	0	12532	280	0	3687	0	1	52
1488	java.util.regex.MatchResult	3	1329	1	2	7079	11	853250	0	3	6842	2613	0	14	1	0	52
1489	java.util.regex.Matcher	7	3865	8	13	6332	5026	2418595	3	60	12518	10530	8	3757	15	9	52
1490	java.util.regex.Pattern	7	4012	8	13	7658	4126	2428998	3	215	12348	11446	8	4035	15	9	52
1491	java.util.regex.PatternSyntaxException	7	4614	1	20	7888	11	2518169	0	266	11063	14013	0	6564	5	30	52
1492	java.util.spi.CurrencyNameProvider	5	3894	1	9	7091	57	2422828	0	8	12512	7719	0	3892	3	7	53
1493	java.util.spi.LocaleNameProvider	5	3894	1	9	7091	57	2422828	0	8	12512	7719	0	3892	3	7	53
1494	java.util.spi.LocaleServiceProvider	12	3815	36	30	5945	48	2394109	84	36	12466	34435	0	3705	108	28	53
1495	java.util.spi.TimeZoneNameProvider	5	3894	1	9	7091	57	2422828	0	8	12512	7719	0	3892	3	7	53
1496	java.util.zip.Adler32	4	3830	3	3	5392	3818	2428348	0	9	12532	280	3	3687	0	1	54
1497	java.util.zip.CRC32	4	3830	3	3	5392	3818	2428348	0	9	12532	280	3	3687	0	1	54
1498	java.util.zip.CheckedInputStream	6	3902	5	10	5835	3896	2423354	0	9	12387	7790	10	3903	0	10	54
1499	java.util.zip.CheckedOutputStream	6	3879	5	10	6427	3873	2422019	0	9	12407	7832	10	3836	0	10	54
1500	java.util.zip.Checksum	4	16	6	0	15393	12	0	4	18	26	0	0	0	0	0	54
1501	java.util.zip.DataFormatException	7	4663	1	20	7952	11	2520110	0	266	10788	13753	0	6841	5	30	54
1502	java.util.zip.Deflater	5	3827	1	9	5534	6	2420727	0	0	12512	7904	0	3699	3	7	54
1503	java.util.zip.DeflaterInputStream	6	3897	2	13	5849	80	2419539	0	0	12381	11599	1	3903	6	13	54
1504	java.util.zip.DeflaterOutputStream	8	3869	7	21	6441	78	2410498	4	0	12388	19343	3	3831	24	25	54
1505	java.util.zip.GZIPInputStream	5	3895	0	10	5850	0	2423316	0	0	12404	7808	0	3886	0	10	54
1506	java.util.zip.GZIPOutputStream	5	3873	0	10	6165	0	2421991	0	0	12420	7846	0	3823	0	10	54
1507	java.util.zip.Inflater	5	3827	1	9	5534	6	2420727	0	0	12512	7904	0	3699	3	7	54
1508	java.util.zip.InflaterInputStream	8	3892	7	21	5850	103	2411789	4	0	12368	19345	3	3898	24	25	54
1509	java.util.zip.InflaterOutputStream	6	3874	2	13	6441	57	2418204	0	0	12401	11641	1	3836	6	13	54
1510	java.util.zip.ZipConstants	4	27	3	3	15588	18	18	1	10	61	19	0	12	3	0	54
1511	java.util.zip.ZipEntry	12	3896	34	32	6298	8094	2404003	40	200	12485	26892	77	3735	66	37	54
1512	java.util.zip.ZipError	7	4605	1	20	7851	11	2518070	0	266	11117	14067	0	6510	5	30	54
1513	java.util.zip.ZipException	8	4622	2	26	7950	35	2513884	0	265	10981	18537	0	6626	12	44	54
1514	java.util.zip.ZipFile	9	3970	15	21	6900	6805	2415957	9	124	12312	16687	26	4010	26	23	54
1515	java.util.zip.ZipInputStream	8	3898	9	19	5926	3974	2415659	1	9	12375	15490	18	3902	15	22	54
1516	java.util.zip.ZipOutputStream	8	3875	9	19	6244	3934	2414351	1	6	12395	15509	18	3835	15	22	54
